SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,PONTE VILA FORMOSA (18K/01H),,
,Caudal médio diário (m3/s),FLAG,
18/05/2009 00:00,1.49,(vau),
19/05/2009 00:00,1.4,(vau),
20/05/2009 00:00,1.38,(vau),
21/05/2009 00:00,1.37,(vau),
22/05/2009 00:00,1.35,(vau),
23/05/2009 00:00,1.44,(vau),
24/05/2009 00:00,1.55,(vau),
25/05/2009 00:00,1.88,(vau),
26/05/2009 00:00,2.01,(vau),
27/05/2009 00:00,1.59,(vau),
28/05/2009 00:00,1.36,(vau),
29/05/2009 00:00,1.22,(vau),
30/05/2009 00:00,1.16,(vau),
31/05/2009 00:00,1.08,(vau),
01/06/2009 00:00,1,(vau),
02/06/2009 00:00,0.92,(vau),
03/06/2009 00:00,0.85,(vau),
04/06/2009 00:00,0.75,(vau),
05/06/2009 00:00,0.76,(vau),
06/06/2009 00:00,0.83,(vau),
07/06/2009 00:00,0.89,(vau),
08/06/2009 00:00,1.02,(vau),
09/06/2009 00:00,0.83,(vau),
10/06/2009 00:00,0.71,(vau),
11/06/2009 00:00,0.78,(vau),
12/06/2009 00:00,1.21,(vau),
13/06/2009 00:00,1.29,(vau),
14/06/2009 00:00,1.17,(vau),
15/06/2009 00:00,1.06,(vau),
16/06/2009 00:00,0.97,(vau),
17/06/2009 00:00,0.87,(vau),
18/06/2009 00:00,0.81,(vau),
19/06/2009 00:00,0.66,(vau),
20/06/2009 00:00,0.34,(vau),
21/06/2009 00:00,0,(vau),
22/06/2009 00:00,0,(vau),
23/06/2009 00:00,0,(vau),
24/06/2009 00:00,0,(vau),
25/06/2009 00:00,0,(vau),
26/06/2009 00:00,0,(vau),
27/06/2009 00:00,0,(vau),
28/06/2009 00:00,0,(vau),
29/06/2009 00:00,0,(vau),
30/06/2009 00:00,0,(vau),
01/07/2009 00:00,0,(vau),
02/07/2009 00:00,0,(vau),
03/07/2009 00:00,0,(vau),
04/07/2009 00:00,0,(vau),
05/07/2009 00:00,0,(vau),
06/07/2009 00:00,0,(vau),
07/07/2009 00:00,0,(vau),
08/07/2009 00:00,0,(vau),
09/07/2009 00:00,0,(vau),
10/07/2009 00:00,0,(vau),
11/07/2009 00:00,0,(vau),
12/07/2009 00:00,0,(vau),
13/07/2009 00:00,0,(vau),
14/07/2009 00:00,0,(vau),
15/07/2009 00:00,0,(vau),
16/07/2009 00:00,0,(vau),
17/07/2009 00:00,0,(vau),
18/07/2009 00:00,0,(vau),
19/07/2009 00:00,0,(vau),
20/07/2009 00:00,0,(vau),
21/07/2009 00:00,0,(vau),
22/07/2009 00:00,0,(vau),
23/07/2009 00:00,0,(vau),
24/07/2009 00:00,0,(vau),
25/07/2009 00:00,0,(vau),
26/07/2009 00:00,0,(vau),
27/07/2009 00:00,0,(vau),
28/07/2009 00:00,0,(vau),
29/07/2009 00:00,0,(vau),
30/07/2009 00:00,0,(vau),
31/07/2009 00:00,0,(vau),
01/08/2009 00:00,0,(vau),
02/08/2009 00:00,0.01,(vau),
03/08/2009 00:00,0,(vau),
04/08/2009 00:00,0,(vau),
05/08/2009 00:00,0.39,(vau),
06/08/2009 00:00,0.57,(vau),
07/08/2009 00:00,0.26,(vau),
08/08/2009 00:00,0,(vau),
09/08/2009 00:00,0,(vau),
10/08/2009 00:00,0,(vau),
11/08/2009 00:00,0,(vau),
12/08/2009 00:00,0,(vau),
13/08/2009 00:00,0,(vau),
14/08/2009 00:00,0,(vau),
15/08/2009 00:00,0,(vau),
16/08/2009 00:00,0,(vau),
17/08/2009 00:00,0,(vau),
18/08/2009 00:00,0,(vau),
19/08/2009 00:00,0,(vau),
20/08/2009 00:00,0,(vau),
21/08/2009 00:00,0,(vau),
22/08/2009 00:00,0,(vau),
23/08/2009 00:00,0,(vau),
24/08/2009 00:00,0,(vau),
25/08/2009 00:00,0,(vau),
26/08/2009 00:00,0,(vau),
27/08/2009 00:00,0,(vau),
28/08/2009 00:00,0,(vau),
29/08/2009 00:00,0,(vau),
30/08/2009 00:00,0,(vau),
31/08/2009 00:00,0,(vau),
01/09/2009 00:00,0,(vau),
02/09/2009 00:00,0,(vau),
03/09/2009 00:00,0,(vau),
04/09/2009 00:00,0,(vau),
05/09/2009 00:00,0,(vau),
06/09/2009 00:00,0,(vau),
07/09/2009 00:00,0,(vau),
08/09/2009 00:00,0,(vau),
09/09/2009 00:00,0,(vau),
10/09/2009 00:00,0,(vau),
11/09/2009 00:00,0,(vau),
12/09/2009 00:00,0,(vau),
13/09/2009 00:00,0,(vau),
14/09/2009 00:00,0,(vau),
15/09/2009 00:00,0,(vau),
16/09/2009 00:00,0,(vau),
17/09/2009 00:00,0,(vau),
18/09/2009 00:00,0,(vau),
19/09/2009 00:00,0,(vau),
20/09/2009 00:00,0,(vau),
21/09/2009 00:00,0,(vau),
22/09/2009 00:00,0,(vau),
23/09/2009 00:00,0,(vau),
24/09/2009 00:00,0.04,(vau),
25/09/2009 00:00,0.5,(vau),
26/09/2009 00:00,0.57,(vau),
27/09/2009 00:00,0.57,(vau),
28/09/2009 00:00,0.57,(vau),
29/09/2009 00:00,0.57,(vau),
30/09/2009 00:00,0.57,(vau),
01/10/2009 00:00,0.57,(vau),
02/10/2009 00:00,0.57,(vau),
03/10/2009 00:00,0.57,(vau),
04/10/2009 00:00,0.57,(vau),
05/10/2009 00:00,0.58,(vau),
06/10/2009 00:00,0.63,(vau),
07/10/2009 00:00,0.63,(vau),
08/10/2009 00:00,0.63,(vau),
09/10/2009 00:00,0.63,(vau),
10/10/2009 00:00,0.58,(vau),
11/10/2009 00:00,0.57,(vau),
12/10/2009 00:00,0.57,(vau),
13/10/2009 00:00,0.57,(vau),
14/10/2009 00:00,0.57,(vau),
15/10/2009 00:00,0.57,(vau),
16/10/2009 00:00,0.57,(vau),
17/10/2009 00:00,0.61,(vau),
18/10/2009 00:00,0.63,(vau),
19/10/2009 00:00,0.67,(vau),
20/10/2009 00:00,0.67,(vau),
21/10/2009 00:00,0.63,(vau),
22/10/2009 00:00,0.63,(vau),
23/10/2009 00:00,0.63,(vau),
24/10/2009 00:00,0.63,(vau),
25/10/2009 00:00,0.63,(vau),
26/10/2009 00:00,0.63,(vau),
27/10/2009 00:00,0.62,(vau),
28/10/2009 00:00,0.63,(vau),
29/10/2009 00:00,0.63,(vau),
30/10/2009 00:00,0.61,(vau),
31/10/2009 00:00,0.62,(vau),
01/11/2009 00:00,0.69,(vau),
02/11/2009 00:00,1.33,(vau),
03/11/2009 00:00,1.41,(vau),
04/11/2009 00:00,1.46,(vau),
05/11/2009 00:00,1.53,(vau),
06/11/2009 00:00,1.53,(vau),
07/11/2009 00:00,1.61,(vau),
08/11/2009 00:00,1.62,(vau),
09/11/2009 00:00,1.63,(vau),
10/11/2009 00:00,1.64,(vau),
11/11/2009 00:00,1.65,(vau),
12/11/2009 00:00,1.66,(vau),
13/11/2009 00:00,1.71,(vau),
14/11/2009 00:00,1.81,(vau),
15/11/2009 00:00,1.81,(vau),
16/11/2009 00:00,1.78,(vau),
17/11/2009 00:00,1.94,(vau),
18/11/2009 00:00,1.81,(vau),
19/11/2009 00:00,1.72,(vau),
20/11/2009 00:00,1.77,(vau),
21/11/2009 00:00,1.96,(vau),
22/11/2009 00:00,2.15,(vau),
23/11/2009 00:00,2.13,(vau),
24/11/2009 00:00,2.06,(vau),
25/11/2009 00:00,2.02,(vau),
26/11/2009 00:00,2.43,(vau),
27/11/2009 00:00,2.51,(vau),
28/11/2009 00:00,2.36,(vau),
29/11/2009 00:00,2.71,(vau),
30/11/2009 00:00,3.3,(vau),
01/12/2009 00:00,4.14,(vau),
02/12/2009 00:00,3.73,(vau),
03/12/2009 00:00,4.39,(vau),
04/12/2009 00:00,5.04,(vau),
05/12/2009 00:00,3.88,(vau),
06/12/2009 00:00,3.35,(vau),
07/12/2009 00:00,3.22,(vau),
08/12/2009 00:00,3.01,(vau),
09/12/2009 00:00,3.72,(vau),
10/12/2009 00:00,3.44,(vau),
11/12/2009 00:00,3.05,(vau),
12/12/2009 00:00,2.88,(vau),
13/12/2009 00:00,2.72,(vau),
14/12/2009 00:00,2.64,(vau),
15/12/2009 00:00,2.56,(vau),
16/12/2009 00:00,2.68,(vau),
17/12/2009 00:00,2.68,(vau),
18/12/2009 00:00,2.68,(vau),
19/12/2009 00:00,3.14,(vau),
20/12/2009 00:00,3.12,(vau),
21/12/2009 00:00,6.47,(vau),
22/12/2009 00:00,9.64,(vau),
23/12/2009 00:00,9.25,(vau),
24/12/2009 00:00,20.78,(vau),
25/12/2009 00:00,16.18,(vau),
26/12/2009 00:00,47.18,(vau),
27/12/2009 00:00,15.32,(vau),
28/12/2009 00:00,67.46,(vau),
29/12/2009 00:00,76.62,(vau),
30/12/2009 00:00,34.71,(vau),
31/12/2009 00:00,45.1,(vau),
01/01/2010 00:00,26.36,(vau),
02/01/2010 00:00,17.63,(vau),
03/01/2010 00:00,42.8,(vau),
04/01/2010 00:00,51.08,(vau),
05/01/2010 00:00,30.63,(vau),
06/01/2010 00:00,17.19,(vau),
07/01/2010 00:00,16.87,(vau),
08/01/2010 00:00,13,(vau),
09/01/2010 00:00,11.33,(vau),
10/01/2010 00:00,10.79,(vau),
11/01/2010 00:00,18.72,(vau),
12/01/2010 00:00,84.7,(vau),
13/01/2010 00:00,69.64,(vau),
14/01/2010 00:00,63.29,(vau),
15/01/2010 00:00,19.95,(vau),
16/01/2010 00:00,17.13,(vau),
17/01/2010 00:00,16.37,(vau),
18/01/2010 00:00,13.9,(vau),
19/01/2010 00:00,13.28,(vau),
20/01/2010 00:00,12.62,(vau),
21/01/2010 00:00,11.35,(vau),
22/01/2010 00:00,10.43,(vau),
23/01/2010 00:00,9.84,(vau),
24/01/2010 00:00,9.24,(vau),
25/01/2010 00:00,8.64,(vau),
26/01/2010 00:00,8.02,(vau),
27/01/2010 00:00,7.65,(vau),
28/01/2010 00:00,7.21,(vau),
29/01/2010 00:00,6.92,(vau),
30/01/2010 00:00,6.74,(vau),
31/01/2010 00:00,6.56,(vau),
01/02/2010 00:00,6.33,(vau),
02/02/2010 00:00,6.04,(vau),
03/02/2010 00:00,5.93,(vau),
04/02/2010 00:00,6.38,(vau),
05/02/2010 00:00,9.88,(vau),
06/02/2010 00:00,7.99,(vau),
07/02/2010 00:00,6.91,(vau),
08/02/2010 00:00,7.29,(vau),
09/02/2010 00:00,11.72,(vau),
10/02/2010 00:00,12.5,(vau),
11/02/2010 00:00,15.79,(vau),
12/02/2010 00:00,10.18,(vau),
13/02/2010 00:00,8.57,(vau),
14/02/2010 00:00,7.81,(vau),
15/02/2010 00:00,12.34,(vau),
16/02/2010 00:00,21.58,(vau),
26/02/2010 00:00,29.49,(vau),
27/02/2010 00:00,63.43,(vau),
28/02/2010 00:00,39.47,(vau),
01/03/2010 00:00,62.72,(vau),
02/03/2010 00:00,24.06,(vau),
03/03/2010 00:00,60.71,(vau),
04/03/2010 00:00,21.11,(vau),
05/03/2010 00:00,32.9,(vau),
06/03/2010 00:00,100.64,(vau),
07/03/2010 00:00,31.24,(vau),
08/03/2010 00:00,29.22,(vau),
09/03/2010 00:00,81.46,(vau),
10/03/2010 00:00,19.9,(vau),
11/03/2010 00:00,15.6,(vau),
12/03/2010 00:00,13.21,(vau),
13/03/2010 00:00,11.51,(vau),
14/03/2010 00:00,10.48,(vau),
15/03/2010 00:00,9.6,(vau),
16/03/2010 00:00,8.98,(vau),
17/03/2010 00:00,8.41,(vau),
18/03/2010 00:00,8.11,(vau),
19/03/2010 00:00,8.23,(vau),
20/03/2010 00:00,8.89,(vau),
21/03/2010 00:00,14.85,(vau),
22/03/2010 00:00,12.91,(vau),
23/03/2010 00:00,9.4,(vau),
24/03/2010 00:00,9.35,(vau),
25/03/2010 00:00,15.38,(vau),
26/03/2010 00:00,13.96,(vau),
27/03/2010 00:00,9.86,(vau),
28/03/2010 00:00,8.49,(vau),
29/03/2010 00:00,8.09,(vau),
30/03/2010 00:00,11.62,(vau),
31/03/2010 00:00,19.92,(vau),
01/04/2010 00:00,7.57,(vau),
02/04/2010 00:00,6.79,(vau),
03/04/2010 00:00,6.35,(vau),
04/04/2010 00:00,6.28,(vau),
05/04/2010 00:00,5.89,(vau),
06/04/2010 00:00,5.51,(vau),
07/04/2010 00:00,5.33,(vau),
08/04/2010 00:00,5.13,(vau),
09/04/2010 00:00,4.81,(vau),
10/04/2010 00:00,4.56,(vau),
11/04/2010 00:00,4.29,(vau),
12/04/2010 00:00,4.14,(vau),
13/04/2010 00:00,4.27,(vau),
14/04/2010 00:00,5.98,(vau),
15/04/2010 00:00,12.37,(vau),
16/04/2010 00:00,9.97,(vau),
17/04/2010 00:00,8.65,(vau),
18/04/2010 00:00,13.81,(vau),
19/04/2010 00:00,12.72,(vau),
20/04/2010 00:00,8.82,(vau),
21/04/2010 00:00,7.38,(vau),
22/04/2010 00:00,7.59,(vau),
23/04/2010 00:00,7.54,(vau),
24/04/2010 00:00,6.54,(vau),
25/04/2010 00:00,5.82,(vau),
26/04/2010 00:00,5.31,(vau),
27/04/2010 00:00,4.92,(vau),
28/04/2010 00:00,4.61,(vau),
29/04/2010 00:00,4.3,(vau),
30/04/2010 00:00,4.06,(vau),
01/05/2010 00:00,3.7,(vau),
02/05/2010 00:00,3.42,(vau),
03/05/2010 00:00,2.96,(vau),
04/05/2010 00:00,2.74,(vau),
05/05/2010 00:00,2.5,(vau),
06/05/2010 00:00,2.49,(vau),
07/05/2010 00:00,2.73,(vau),
08/05/2010 00:00,2.84,(vau),
09/05/2010 00:00,4.16,(vau),
10/05/2010 00:00,6.85,(vau),
11/05/2010 00:00,5.53,(vau),
12/05/2010 00:00,4.43,(vau),
13/05/2010 00:00,3.77,(vau),
14/05/2010 00:00,3.43,(vau),
15/05/2010 00:00,3.25,(vau),
16/05/2010 00:00,3.09,(vau),
17/05/2010 00:00,2.94,(vau),
18/05/2010 00:00,2.89,(vau),
19/05/2010 00:00,3.06,(vau),
20/05/2010 00:00,3.52,(vau),
21/05/2010 00:00,3.2,(vau),
22/05/2010 00:00,2.57,(vau),
23/05/2010 00:00,2.33,(vau),
24/05/2010 00:00,2.34,(vau),
25/05/2010 00:00,2.42,(vau),
26/05/2010 00:00,2.4,(vau),
27/05/2010 00:00,2.22,(vau),
28/05/2010 00:00,2.01,(vau),
29/05/2010 00:00,1.88,(vau),
30/05/2010 00:00,2,(vau),
31/05/2010 00:00,2.09,(vau),
01/06/2010 00:00,1.9,(vau),
02/06/2010 00:00,1.93,(vau),
03/06/2010 00:00,1.83,(vau),
04/06/2010 00:00,1.15,(vau),
05/06/2010 00:00,0.99,(vau),
06/06/2010 00:00,0.89,(vau),
07/06/2010 00:00,0.85,(vau),
08/06/2010 00:00,0.81,(vau),
09/06/2010 00:00,1.18,(vau),
10/06/2010 00:00,1.25,(vau),
11/06/2010 00:00,1.76,(vau),
12/06/2010 00:00,1.92,(vau),
13/06/2010 00:00,1.79,(vau),
14/06/2010 00:00,1.73,(vau),
15/06/2010 00:00,1.55,(vau),
16/06/2010 00:00,1.35,(vau),
17/06/2010 00:00,1.27,(vau),
18/06/2010 00:00,1.2,(vau),
19/06/2010 00:00,1.09,(vau),
20/06/2010 00:00,1.04,(vau),
21/06/2010 00:00,1.04,(vau),
22/06/2010 00:00,1.11,(vau),
23/06/2010 00:00,1.03,(vau),
24/06/2010 00:00,0.89,(vau),
25/06/2010 00:00,0.92,(vau),
26/06/2010 00:00,0.92,(vau),
27/06/2010 00:00,0.79,(vau),
28/06/2010 00:00,0.7,(vau),
29/06/2010 00:00,0.68,(vau),
30/06/2010 00:00,0.62,(vau),
01/07/2010 00:00,0.56,(vau),
02/07/2010 00:00,0,(vau),
03/07/2010 00:00,0.37,(vau),
04/07/2010 00:00,0,(vau),
05/07/2010 00:00,0,(vau),
06/07/2010 00:00,0,(vau),
07/07/2010 00:00,0,(vau),
08/07/2010 00:00,0,(vau),
09/07/2010 00:00,0,(vau),
10/07/2010 00:00,0,(vau),
11/07/2010 00:00,0,(vau),
12/07/2010 00:00,0,(vau),
13/07/2010 00:00,0,(vau),
14/07/2010 00:00,0,(vau),
15/07/2010 00:00,0,(vau),
16/07/2010 00:00,0,(vau),
17/07/2010 00:00,0,(vau),
18/07/2010 00:00,0,(vau),
19/07/2010 00:00,0.27,(vau),
20/07/2010 00:00,0.52,(vau),
21/07/2010 00:00,0.57,(vau),
22/07/2010 00:00,0.58,(vau),
23/07/2010 00:00,0.61,(vau),
24/07/2010 00:00,0.66,(vau),
25/07/2010 00:00,0.69,(vau),
26/07/2010 00:00,0.71,(vau),
27/07/2010 00:00,0.72,(vau),
28/07/2010 00:00,0.72,(vau),
29/07/2010 00:00,0.68,(vau),
30/07/2010 00:00,0.67,(vau),
31/07/2010 00:00,0.63,(vau),
01/08/2010 00:00,0.59,(vau),
02/08/2010 00:00,0.58,(vau),
03/08/2010 00:00,0.49,(vau),
04/08/2010 00:00,0.49,(vau),
05/08/2010 00:00,0.59,(vau),
06/08/2010 00:00,0.61,(vau),
07/08/2010 00:00,0.62,(vau),
08/08/2010 00:00,0.63,(vau),
09/08/2010 00:00,0.62,(vau),
10/08/2010 00:00,0.6,(vau),
11/08/2010 00:00,0.43,(vau),
12/08/2010 00:00,0,(vau),
13/08/2010 00:00,0,(vau),
14/08/2010 00:00,0,(vau),
15/08/2010 00:00,0.39,(vau),
16/08/2010 00:00,0.61,(vau),
17/08/2010 00:00,0.66,(vau),
18/08/2010 00:00,0.73,(vau),
19/08/2010 00:00,0.76,(vau),
20/08/2010 00:00,0.77,(vau),
21/08/2010 00:00,0.76,(vau),
22/08/2010 00:00,0.76,(vau),
23/08/2010 00:00,0.74,(vau),
24/08/2010 00:00,0.72,(vau),
25/08/2010 00:00,0.69,(vau),
26/08/2010 00:00,0.68,(vau),
27/08/2010 00:00,0.66,(vau),
28/08/2010 00:00,0.63,(vau),
29/08/2010 00:00,0.57,(vau),
30/08/2010 00:00,0.08,(vau),
31/08/2010 00:00,0,(vau),
01/09/2010 00:00,0,(vau),
02/09/2010 00:00,0,(vau),
03/09/2010 00:00,0,(vau),
04/09/2010 00:00,0,(vau),
05/09/2010 00:00,0,(vau),
06/09/2010 00:00,0,(vau),
07/09/2010 00:00,0,(vau),
08/09/2010 00:00,0,(vau),
09/09/2010 00:00,0,(vau),
10/09/2010 00:00,0,(vau),
11/09/2010 00:00,0,(vau),
12/09/2010 00:00,0,(vau),
13/09/2010 00:00,0.47,(vau),
14/09/2010 00:00,0.61,(vau),
15/09/2010 00:00,0.62,(vau),
16/09/2010 00:00,0.65,(vau),
17/09/2010 00:00,0.66,(vau),
18/09/2010 00:00,0.68,(vau),
19/09/2010 00:00,0.68,(vau),
20/09/2010 00:00,0.68,(vau),
21/09/2010 00:00,0.68,(vau),
22/09/2010 00:00,0.73,(vau),
23/09/2010 00:00,0.74,(vau),
24/09/2010 00:00,0.8,(vau),
25/09/2010 00:00,0.8,(vau),
26/09/2010 00:00,0.82,(vau),
27/09/2010 00:00,0.86,(vau),
28/09/2010 00:00,0.89,(vau),
29/09/2010 00:00,0.92,(vau),
30/09/2010 00:00,0.93,(vau),
01/10/2010 00:00,0.98,(vau),
02/10/2010 00:00,0.99,(vau),
03/10/2010 00:00,0.95,(vau),
04/10/2010 00:00,0.92,(vau),
05/10/2010 00:00,0.98,(vau),
06/10/2010 00:00,1.03,(vau),
07/10/2010 00:00,1.06,(vau),
08/10/2010 00:00,1.06,(vau),
09/10/2010 00:00,1.05,(vau),
10/10/2010 00:00,0.92,(vau),
11/10/2010 00:00,0.92,(vau),
12/10/2010 00:00,0.87,(vau),
13/10/2010 00:00,0.65,(vau),
14/10/2010 00:00,0.92,(vau),
15/10/2010 00:00,0.92,(vau),
16/10/2010 00:00,0.92,(vau),
17/10/2010 00:00,0.92,(vau),
18/10/2010 00:00,0.92,(vau),
19/10/2010 00:00,0.92,(vau),
20/10/2010 00:00,0.88,(vau),
21/10/2010 00:00,0.1,(vau),
22/10/2010 00:00,0.47,(vau),
23/10/2010 00:00,0.85,(vau),
24/10/2010 00:00,0.8,(vau),
25/10/2010 00:00,0.8,(vau),
26/10/2010 00:00,0.8,(vau),
27/10/2010 00:00,0.8,(vau),
28/10/2010 00:00,0.8,(vau),
29/10/2010 00:00,0.78,(vau),
30/10/2010 00:00,0.74,(vau),
31/10/2010 00:00,0.68,(vau),
01/11/2010 00:00,0.98,(vau),
02/11/2010 00:00,1.11,(vau),
03/11/2010 00:00,0.7,(vau),
04/11/2010 00:00,0.02,(vau),
05/11/2010 00:00,0,(vau),
06/11/2010 00:00,0,(vau),
07/11/2010 00:00,0.38,(vau),
08/11/2010 00:00,0.68,(vau),
09/11/2010 00:00,0.68,(vau),
10/11/2010 00:00,0.68,(vau),
11/11/2010 00:00,0.66,(vau),
12/11/2010 00:00,0.63,(vau),
13/11/2010 00:00,0.93,(vau),
14/11/2010 00:00,1.57,(vau),
15/11/2010 00:00,1.53,(vau),
16/11/2010 00:00,1.68,(vau),
17/11/2010 00:00,1.99,(vau),
18/11/2010 00:00,1.93,(vau),
19/11/2010 00:00,2.44,(vau),
20/11/2010 00:00,2.34,(vau),
21/11/2010 00:00,2.2,(vau),
22/11/2010 00:00,2.43,(vau),
23/11/2010 00:00,2.51,(vau),
24/11/2010 00:00,2.57,(vau),
25/11/2010 00:00,2.49,(vau),
26/11/2010 00:00,2.55,(vau),
27/11/2010 00:00,2.38,(vau),
28/11/2010 00:00,2.14,(vau),
29/11/2010 00:00,2.21,(vau),
30/11/2010 00:00,2.37,(vau),
01/12/2010 00:00,2.53,(vau),
02/12/2010 00:00,2.66,(vau),
03/12/2010 00:00,2.76,(vau),
04/12/2010 00:00,2.82,(vau),
05/12/2010 00:00,3.33,(vau),
06/12/2010 00:00,74.89,(vau),
07/12/2010 00:00,25.72,(vau),
08/12/2010 00:00,31.39,(vau),
09/12/2010 00:00,44.72,(vau),
10/12/2010 00:00,19.16,(vau),
11/12/2010 00:00,11.98,(vau),
12/12/2010 00:00,10.27,(vau),
13/12/2010 00:00,9.33,(vau),
14/12/2010 00:00,8.19,(vau),
15/12/2010 00:00,7.24,(vau),
16/12/2010 00:00,6.63,(vau),
17/12/2010 00:00,6.47,(vau),
18/12/2010 00:00,6.32,(vau),
19/12/2010 00:00,5.71,(vau),
20/12/2010 00:00,5.81,(vau),
21/12/2010 00:00,38.99,(vau),
22/12/2010 00:00,58.91,(vau),
23/12/2010 00:00,22.76,(vau),
24/12/2010 00:00,12.2,(vau),
25/12/2010 00:00,13.77,(vau),
26/12/2010 00:00,12.63,(vau),
27/12/2010 00:00,9.79,(vau),
28/12/2010 00:00,9.07,(vau),
29/12/2010 00:00,9.39,(vau),
30/12/2010 00:00,14.13,(vau),
31/12/2010 00:00,95.28,(vau),
01/01/2011 00:00,31,(vau),
02/01/2011 00:00,15.41,(vau),
03/01/2011 00:00,12.57,(vau),
04/01/2011 00:00,11.17,(vau),
05/01/2011 00:00,11.44,(vau),
06/01/2011 00:00,185.13,(vau),
07/01/2011 00:00,95.94,(vau),
08/01/2011 00:00,33.77,(vau),
09/01/2011 00:00,22.25,(vau),
10/01/2011 00:00,15.76,(vau),
11/01/2011 00:00,18.25,(vau),
12/01/2011 00:00,13.85,(vau),
13/01/2011 00:00,11.84,(vau),
14/01/2011 00:00,10.57,(vau),
15/01/2011 00:00,9.51,(vau),
16/01/2011 00:00,8.91,(vau),
17/01/2011 00:00,8.37,(vau),
18/01/2011 00:00,8,(vau),
19/01/2011 00:00,7.71,(vau),
20/01/2011 00:00,7.13,(vau),
21/01/2011 00:00,6.72,(vau),
22/01/2011 00:00,6.32,(vau),
23/01/2011 00:00,5.92,(vau),
24/01/2011 00:00,5.49,(vau),
25/01/2011 00:00,5.07,(vau),
26/01/2011 00:00,5.05,(vau),
27/01/2011 00:00,4.84,(vau),
28/01/2011 00:00,4.77,(vau),
29/01/2011 00:00,5.23,(vau),
30/01/2011 00:00,4.92,(vau),
31/01/2011 00:00,4.51,(vau),
01/02/2011 00:00,4.18,(vau),
02/02/2011 00:00,3.97,(vau),
03/02/2011 00:00,3.81,(vau),
04/02/2011 00:00,3.66,(vau),
05/02/2011 00:00,3.6,(vau),
06/02/2011 00:00,3.6,(vau),
07/02/2011 00:00,3.6,(vau),
08/02/2011 00:00,3.6,(vau),
09/02/2011 00:00,3.6,(vau),
10/02/2011 00:00,3.54,(vau),
11/02/2011 00:00,3.53,(vau),
12/02/2011 00:00,3.46,(vau),
13/02/2011 00:00,3.73,(vau),
14/02/2011 00:00,4.84,(vau),
15/02/2011 00:00,8.27,(vau),
16/02/2011 00:00,19.51,(vau),
17/02/2011 00:00,26.29,(vau),
18/02/2011 00:00,11.04,(vau),
19/02/2011 00:00,127.56,(vau),
20/02/2011 00:00,73.22,(vau),
21/02/2011 00:00,19.25,(vau),
22/02/2011 00:00,14.1,(vau),
23/02/2011 00:00,11.7,(vau),
24/02/2011 00:00,10.18,(vau),
25/02/2011 00:00,9.07,(vau),
26/02/2011 00:00,8.29,(vau),
27/02/2011 00:00,7.77,(vau),
28/02/2011 00:00,7.12,(vau),
01/03/2011 00:00,6.59,(vau),
02/03/2011 00:00,6.15,(vau),
03/03/2011 00:00,5.88,(vau),
04/03/2011 00:00,5.61,(vau),
05/03/2011 00:00,5.33,(vau),
06/03/2011 00:00,5.16,(vau),
07/03/2011 00:00,5.02,(vau),
08/03/2011 00:00,4.97,(vau),
09/03/2011 00:00,5.24,(vau),
10/03/2011 00:00,5.39,(vau),
11/03/2011 00:00,5.28,(vau),
12/03/2011 00:00,5.57,(vau),
13/03/2011 00:00,6.52,(vau),
14/03/2011 00:00,13.87,(vau),
15/03/2011 00:00,15.25,(vau),
16/03/2011 00:00,8.91,(vau),
17/03/2011 00:00,7.38,(vau),
18/03/2011 00:00,6.48,(vau),
19/03/2011 00:00,5.9,(vau),
20/03/2011 00:00,5.49,(vau),
21/03/2011 00:00,5.19,(vau),
22/03/2011 00:00,4.85,(vau),
23/03/2011 00:00,4.67,(vau),
24/03/2011 00:00,4.53,(vau),
25/03/2011 00:00,4.51,(vau),
26/03/2011 00:00,4.53,(vau),
27/03/2011 00:00,4.53,(vau),
28/03/2011 00:00,4.68,(vau),
29/03/2011 00:00,4.42,(vau),
30/03/2011 00:00,4.18,(vau),
31/03/2011 00:00,3.97,(vau),
01/04/2011 00:00,3.89,(vau),
02/04/2011 00:00,3.82,(vau),
03/04/2011 00:00,3.72,(vau),
04/04/2011 00:00,3.57,(vau),
05/04/2011 00:00,3.52,(vau),
06/04/2011 00:00,3.39,(vau),
07/04/2011 00:00,3.18,(vau),
08/04/2011 00:00,3.1,(vau),
09/04/2011 00:00,2.91,(vau),
10/04/2011 00:00,2.84,(vau),
11/04/2011 00:00,2.77,(vau),
12/04/2011 00:00,2.68,(vau),
13/04/2011 00:00,2.61,(vau),
14/04/2011 00:00,2.42,(vau),
15/04/2011 00:00,2.36,(vau),
16/04/2011 00:00,2.19,(vau),
17/04/2011 00:00,2.08,(vau),
18/04/2011 00:00,2.01,(vau),
19/04/2011 00:00,2.37,(vau),
20/04/2011 00:00,2.94,(vau),
21/04/2011 00:00,7.41,(vau),
22/04/2011 00:00,19.57,(vau),
23/04/2011 00:00,12.25,(vau),
24/04/2011 00:00,8.95,(vau),
25/04/2011 00:00,6.92,(vau),
26/04/2011 00:00,5.96,(vau),
27/04/2011 00:00,5.13,(vau),
28/04/2011 00:00,4.68,(vau),
29/04/2011 00:00,4.84,(vau),
30/04/2011 00:00,5.41,(vau),
01/05/2011 00:00,5.08,(vau),
02/05/2011 00:00,5.09,(vau),
03/05/2011 00:00,4.45,(vau),
04/05/2011 00:00,4.13,(vau),
